name,created_at,updated_at,midpoint_fom_20220315,baseline_fom_20220315,skylab_uuid
1651498009_shape_20220502_12.54.49_5c6b,2022-05-02T13:29:26.534436,2022-05-25T18:42:25.599730,-10.60846623451002,-11.238606341794846,277626a2-095c-40c2-b9e6-f3b8fe4ce05d
1642858148_shape_20220115_17.41.55_5c6b,2022-01-22T13:31:28.114672,2022-05-25T18:42:30.769324,-26.66957642055495,-4.047622836900156,277d6795-40ce-48bb-8c0c-ebe6b6d571a4
1647522558_shape_20220317_12.08.30_5c6b,2022-03-17T13:13:15.525679,2022-05-25T18:42:36.135198,-44.212699202642064,-35.78067593241757,27b65f63-2c5d-42c5-a2ab-5be57807631c
1646212500_shape_20220302_08.48.23_5c6b,2022-03-02T09:17:25.137388,2022-05-25T18:42:41.519525,-19.83501067978928,-2.227823294012949,27c1921f-d8cd-4c04-b7ba-217d4c18e3a2
1646205302_shape_20220302_06.48.26_5c6b,2022-03-02T07:17:28.540511,2022-05-25T18:42:47.363269,-19.208923915260318,-0.7939094736494909,2928aab5-251c-418c-9f67-254ead650931
1650153686_shape_20220416_23.31.32_5c6b,2022-04-17T00:03:42.847541,2022-05-25T18:42:52.589308,-12.69025423463547,-13.559594252511726,2975ec99-52d2-4128-bda7-d72ae3deca34
1642860523_shape_20220116_01.39.34_5c6b,2022-01-22T14:11:09.121694,2022-05-25T18:42:57.887194,-26.444669068244817,-4.002845946141325,2a22d2fd-e695-4e60-9de9-ce2ad6ba7400
1652012232_shape_20220508_11.47.05_5c6b,2022-05-08T12:19:59.868342,2022-05-25T18:43:03.526084,-14.64378952706595,-11.00467017796678,2a2d8cd8-80d1-425b-97f1-df76f11838fc
1652025065_shape_20220508_15.15.40_5c6b,2022-05-08T15:53:56.182946,2022-05-25T18:43:08.471569,-8.80802134454205,-6.350801038840906,2a5c0ad8-0d10-475f-b3b4-42cad8957268
1642780603_shape_20220115_02.47.38_5c6b,2022-01-21T15:59:17.277677,2022-05-25T18:43:13.756278,-26.372957431098182,-4.02131937281861,2a6c5884-fbb6-4c9f-816d-712c6838f44c
1651004044_shape_20220426_19.41.38_5c6b,2022-04-26T20:16:33.467330,2022-05-25T18:43:19.326144,-10.989393453486361,-11.641972456699868,2a7623fd-5bd7-4402-80aa-4ef25f65e978
1649397195_shape_20220408_05.24.29_5c6b,2022-04-08T05:55:37.958174,2022-05-25T18:43:24.730429,-8.805912060410796,-5.4398406298805435,2b1783db-9716-4562-8e0a-db6c4c9405c4
1646143172_shape_20220301_13.32.45_5c6b,2022-03-01T14:02:00.641447,2022-05-25T18:43:30.146440,-27.904014909105086,-1.873578490073859,2b903500-8b9c-41e7-8668-6404f41eba7d
1647583112_shape_20220318_02.17.18_5c6b,2022-03-18T06:02:17.467352,2022-05-25T18:43:35.263944,-28.013458959422284,-14.679491554704079,2bcf0667-54b2-4988-9b13-25d1b4ddf735
1642782997_shape_20220115_16.05.05_5c6b,2022-01-21T16:39:20.254845,2022-05-25T18:43:40.771888,-26.417420718088515,-4.024841168544808,2bd59afb-2d41-415d-99d4-1e4eb2cadab1
1649643125_shape_20220411_01.40.30_5c6b,2022-04-11T02:14:26.703517,2022-05-25T18:43:45.866465,-12.42331858707114,-13.66414069557233,2c26fb77-16f4-4a18-a2ad-227bda57584b
1651245160_shape_20220429_14.41.53_5c6b,2022-04-29T15:15:19.045728,2022-05-25T18:43:51.614209,-10.214940215811376,-9.556785807900779,2cdc79ef-ee34-4f6a-a223-f4a896b5ccba
1645787869_shape_20220225_10.50.52_5c6b,2022-02-25T11:20:18.010136,2022-05-25T18:43:56.841720,-27.236337998963812,-2.1394988571474065,2ce9d6f8-39df-48c1-ac95-2d1dae705b47
1643103602_shape_20220125_08.57.31_5c6b,2022-01-25T09:44:22.082335,2022-05-25T18:44:02.361407,-45.310176848259886,-39.07614358332796,2cfe2844-a746-450b-bca0-8612593ff5aa
1649192234_shape_20220405_20.20.02_5c6b,2022-04-05T20:59:46.861560,2022-05-25T18:44:07.836729,-31.77276320443212,-19.366996265239806,2d941cba-d1c7-41f4-bb3f-60328cd89b5c
1649993527_shape_20220415_02.57.56_5c6b,2022-04-15T03:34:28.244235,2022-05-25T18:44:12.667669,-11.830433133866357,-10.578926137926548,2dcfbef0-b36b-4eb6-8a26-33f81a2e29d7
1643868633_shape_20220203_05.32.13_5c6b,2022-02-03T06:14:50.157797,2022-05-25T18:44:17.632138,-23.743210463870376,-13.149608000517693,2dd811ac-ebd1-4259-9d10-1b59fb8a88e4
1651585432_shape_20220503_13.11.08_5c6b,2022-05-03T13:46:30.612337,2022-05-25T18:44:22.449231,-10.071280475463817,-11.05519510887597,2e01d957-b935-4071-b051-00701fb9122b
1649459242_shape_20220408_22.34.11_5c6b,2022-04-08T23:09:42.905505,2022-05-25T18:44:27.815758,-5.793982115819486,-0.6697342117977299,2e35e980-6d0d-46e6-97e1-38e74a1afaf9
1643764595_shape_20220202_00.38.21_5c6b,2022-02-02T01:20:42.622570,2022-05-25T18:44:33.059034,-23.982725018578755,-3.1295185154377623,2e468851-ccf3-4e52-b5e9-b64117e5915f
1651975415_shape_20220508_01.31.27_5c6b,2022-05-08T02:06:22.001468,2022-05-25T18:44:38.308398,-9.694539550509734,-11.075558329354994,2ea9ecd0-4579-4d67-ab23-0eba323cd7b6
1649293749_shape_20220407_00.37.32_5c6b,2022-04-07T01:11:31.333588,2022-05-25T18:44:43.624906,-9.690018786271454,-10.354189151705963,2f1f77bc-3413-4fd5-bdd9-435748eba068
1648102425_shape_20220324_05.23.54_5c6b,2022-03-24T06:17:38.777159,2022-05-25T18:44:48.578230,-27.466471052681936,-16.804941106493093,2f34923c-9456-45f4-9270-b46324d57a86
1650994699_shape_20220426_17.04.59_5c6b,2022-04-26T17:40:48.878678,2022-05-25T18:44:53.955109,-3.703398951596761,-0.5189518554266289,2f4a9ef2-f903-4977-90e3-225b6665805a
1643141298_shape_20220125_19.31.17_5c6b,2022-01-25T20:12:11.785829,2022-05-25T18:44:59.269589,-26.59313029006492,-11.525279905754495,2f7043e2-91d8-4c7c-8a7d-447a76e1a219
1644011585_shape_20220204_21.13.06_5c6b,2022-02-04T21:57:34.907032,2022-05-25T18:45:04.553702,-161.7704610651127,-151.11897031072087,2f7c1a39-bebf-438d-aa41-8adef71ea84b
1648528640_shape_20220329_03.37.51_5c6b,2022-03-29T04:41:14.080758,2022-05-25T18:45:10.192744,-44.982766636456546,-36.14848062453592,2fb01cfa-f97d-4447-b657-70391f12c631
1651331971_shape_20220430_14.48.19_5c6b,2022-04-30T15:22:06.431873,2022-05-25T18:45:15.396913,-9.565937445004574,-10.473538191237012,2fd0ee25-1c74-404a-921b-d83ddfaa00c6
1648326885_shape_20220326_18.20.41_5c6b,2022-03-26T20:38:32.877415,2022-05-25T18:45:20.514983,-22.412654046378805,-2.66610624150976,300dbcb6-790c-48a6-ba58-92865de1501d
1649228687_shape_20220406_06.30.47_5c6b,2022-04-06T07:07:04.566419,2022-05-25T18:45:25.581109,-5.439840741033495,-5.960395565613747,30659374-d360-4647-9565-32a23ab7387d
1649360699_shape_20220407_19.12.07_5c6b,2022-04-07T19:47:22.285703,2022-05-25T18:45:31.286780,-10.651799463316863,-10.195059476109863,3067d958-3353-4a4d-857d-6bd0c1ac02b0
1643185353_shape_20220126_07.42.43_5c6b,2022-01-26T08:26:37.862178,2022-05-25T18:45:36.499108,-63.292739383858205,-49.62424372185362,30d3fad6-1722-44a0-b9dc-6e96e59b87f8
1649280735_shape_20220406_21.00.05_5c6b,2022-04-06T21:34:34.252062,2022-05-25T18:45:42.096334,-7.243055189995479,-1.549556320932956,3187df90-c98e-4532-b407-cee6b7fc42eb
1646163585_shape_20220301_19.13.41_5c6b,2022-03-01T19:42:09.278544,2022-05-25T18:45:47.545474,-28.629949352308763,-2.5257639266846925,31a708c5-c603-43a2-9dab-ae6e8552750e
1651309354_shape_20220430_08.32.05_5c6b,2022-04-30T09:05:06.539355,2022-05-25T18:45:53.001933,-11.793655583437642,-12.46593256763133,31a7a42f-bc13-4c9d-aefb-1a79909d5d0b
1651367551_shape_20220501_00.41.54_5c6b,2022-05-01T01:15:04.473932,2022-05-25T18:45:58.361855,-14.539129241739833,-13.875316573087003,31e15b83-dc89-4305-9405-d6bad42fd898
1647922663_shape_20220322_03.28.54_5c6b,2022-03-22T04:21:37.233296,2022-05-25T18:46:06.498262,-15.725907678673426,-4.950239879448918,327584c0-0017-4529-9edc-686774721c6f
1651216783_shape_20220429_06.48.03_5c6b,2022-04-29T07:22:13.936891,2022-05-25T18:46:12.050246,-10.30176429128987,-9.652317791694653,32b65c86-0e49-467f-a246-e48cb3fee0b5
1650056418_shape_20220415_20.29.19_5c6b,2022-04-15T21:02:34.204949,2022-05-25T18:46:17.294304,-23.189805345399076,-18.222699986424352,33151dcd-c8ea-4ffc-a66c-43e83a57a363
1652028172_shape_20220508_16.11.53_5c6b,2022-05-08T16:45:39.802921,2022-05-25T18:46:22.132272,-9.681243106837739,-10.727952140384,331c607b-fa78-4817-96fd-2f9d98058971
1651543610_shape_20220502_22.10.47_5c6b,2022-05-03T02:09:27.523973,2022-05-25T18:46:27.013811,-10.061726447233417,-9.39413259822506,331c60c1-4643-4fe2-93e7-9ce8ca412000
1647362786_shape_20220315_14.12.48_5c6b,2022-03-15T16:50:14.828446,2022-05-25T18:46:32.158652,-34.06342706592093,-23.29638928529954,332aabc0-13fc-42d9-bd1b-a71dcc01ff4f
1647637900_shape_20220318_19.45.08_5c6b,2022-03-18T21:15:38.214885,2022-05-25T18:46:37.003214,-44.256791798996225,-37.61099031944465,33444eca-752e-4984-bae9-d1406a3a6ec1
1648284612_shape_20220326_08.06.59_5c6b,2022-03-26T08:54:04.368711,2022-05-25T18:46:42.161813,-14.306265390913417,-0.34803665795513183,3344c7bd-40e2-455f-aafb-0a0049bf736e
1649593859_shape_20220410_11.55.51_5c6b,2022-04-10T12:33:17.780981,2022-05-25T18:46:47.840062,-5.4275263674863865,-2.385779303396642,337793cf-388e-43a5-ab3c-0449e186ac53
1651090928_shape_20220427_19.49.23_5c6b,2022-04-27T20:24:38.986091,2022-05-25T18:46:52.728431,-9.715202484938482,-11.184269971408217,3378f499-f082-42d0-ac70-4be122dc5b77
1651040398_shape_20220427_05.49.18_5c6b,2022-04-27T06:22:29.753115,2022-05-25T18:46:58.343385,-13.31482895901446,-14.038751107745412,340fa10d-c687-4bd9-ad4e-f7983d5773bc
1651981543_shape_20220508_03.16.36_5c6b,2022-05-08T03:48:30.173819,2022-05-25T18:47:03.828883,-20.765458503748427,-12.954603862983005,35179691-3f6c-46ac-be25-aeedca191d30
1650095239_shape_20220416_07.15.58_5c6b,2022-04-16T07:49:38.275041,2022-05-25T18:47:08.879249,-11.450305130619618,-12.680000174759986,358d346f-6545-4bf1-8cab-6d9c9f914bd8
1643284725_shape_20220127_11.22.12_5c6b,2022-01-27T12:02:36.183906,2022-05-25T18:47:14.139607,-79.35929399580186,-67.7149452466572,35ba90a9-7234-45d4-a7bf-dddeffaa2737
1650166521_shape_20220417_03.05.42_5c6b,2022-04-17T03:37:37.384182,2022-05-25T18:47:19.266887,-19.849444953192066,-13.262826552563268,35c268fc-c697-4a45-bfad-81f05bc355d3
1648410995_shape_20220327_19.06.17_5c6b,2022-03-27T20:00:31.068586,2022-05-25T18:47:24.316095,-16.218368182923303,-5.318108588636378,35e6a349-961b-4630-b9e3-70002dcb46ec
1651213672_shape_20220429_05.56.58_5c6b,2022-04-29T06:30:22.808319,2022-05-25T18:47:29.402066,-11.540965022295026,-10.986779793871746,363f5554-2e97-4160-b61f-2223eab3e1c5
1649893830_shape_20220413_23.20.27_5c6b,2022-04-13T23:52:50.995497,2022-05-25T18:47:35.090939,-10.751488420622296,-10.984165838254382,3683206e-a2f8-44ef-bf3f-4dc42dd0518f
1647435150_shape_20220316_10.24.59_5c6b,2022-03-16T12:56:17.857427,2022-05-25T18:47:41.000638,-23.614671902333615,-3.261018489329226,368f590e-f606-4d56-8b0c-13b69c6c0537
1650944313_shape_20220426_01.55.57_5c6b,2022-04-26T03:40:53.669849,2022-05-25T18:47:47.193358,-10.422568135686179,-11.209864196955458,373aa6ab-f965-4bc9-9951-d6a6fec66d7c
1651280505_shape_20220430_00.31.26_5c6b,2022-04-30T01:04:20.070731,2022-05-25T18:47:52.830894,-7.925370066741375,-9.733138477935386,37a0e2a8-efa7-4ca2-8425-56af91131e07
1650147351_shape_20220416_21.43.09_5c6b,2022-04-16T22:18:12.546648,2022-05-25T18:47:58.307679,-10.245733622186878,-11.209106283066406,37c24afb-58df-4c77-aad9-a182e72ee8b6
1651582150_shape_20220503_12.17.49_5c6b,2022-05-03T12:51:51.671475,2022-05-25T18:48:03.258992,-9.31280130891334,-10.091251685565313,3838d4cc-dfcc-4592-8a4c-d6f3c289028b
1649574216_shape_20220410_06.27.10_5c6b,2022-04-10T07:05:56.086547,2022-05-25T18:48:08.458295,-10.864259835873561,-10.422781689606055,38a8988e-dea9-401c-aad7-f68c58bc4409
1651175749_shape_20220428_19.26.51_5c6b,2022-04-28T19:58:19.345264,2022-05-25T18:48:13.492438,-12.249309763158,-12.719951957844142,39109fbe-f4d6-4922-8d05-822997a448c9
1651468876_shape_20220502_04.49.28_5c6b,2022-05-02T05:23:51.196547,2022-05-25T18:48:18.872017,-10.985014686615816,-11.061403799742642,39f0a1a8-c05d-4449-9904-4af61f41af59
1651277364_shape_20220429_23.37.07_5c6b,2022-04-30T00:11:55.216403,2022-05-25T18:48:24.366362,-11.180037163532042,-10.065833349154627,3a0eb415-de65-4da1-8c4d-22c99a920e4c
1647688662_shape_20220319_08.53.04_5c6b,2022-03-19T11:21:26.819966,2022-05-25T18:48:29.639116,-13.835128171967469,-4.493611396927347,3a3ab1d8-f046-4b6a-8e81-537a0a45dea4
1643977116_shape_20220204_11.38.01_5c6b,2022-02-04T12:23:01.646491,2022-05-25T18:48:35.137231,-121.66265613970968,-110.10899086563032,3a42c89c-97e7-425d-b781-cd99dc776900
1649718940_shape_20220411_22.39.47_5c6b,2022-04-11T23:18:02.815196,2022-05-25T18:48:40.835765,-10.585307787707753,-8.19371536223732,3a606edd-b318-4301-8c0e-cd648d40c15f
1649620334_shape_20220410_19.20.54_5c6b,2022-04-10T19:54:35.938697,2022-05-25T18:48:46.060625,-8.62537578406408,-6.503639019981801,3afd4eaf-31fe-41ef-9653-d584a4f856e6
1649613994_shape_20220410_17.34.50_5c6b,2022-04-10T18:08:55.110994,2022-05-25T18:48:51.045855,-10.558360476609968,-11.555551586071147,3b17c7c9-25b6-48df-b9af-2357c78f7144
1648375322_shape_20220327_09.10.20_5c6b,2022-03-27T10:05:56.956258,2022-05-25T18:48:56.448474,-25.068913998242323,-5.44665651302094,3b52e57d-a31a-4962-9a3c-de89fa8e1a9e
1643219236_shape_20220126_17.09.18_5c6b,2022-01-26T17:51:25.364367,2022-05-25T18:49:01.961363,-25.638015123183155,-3.6790177793429377,3b5e989d-1c40-4ae3-939d-d9cdad475976
1649817267_shape_20220413_02.01.39_5c6b,2022-04-13T02:36:47.308192,2022-05-25T18:49:07.634217,-10.376627942773585,-10.035060971318545,3bb28cf6-eea2-48e2-a789-0ef7b8be93ba
1646161816_shape_20220301_18.43.58_5c6b,2022-03-01T19:12:44.135418,2022-05-25T18:49:12.588629,-28.38060050344977,-2.1679188090843953,3bde70bf-d1bc-4915-9f57-3e6a6de4baec
1651621359_shape_20220503_23.10.46_5c6b,2022-05-03T23:45:18.811538,2022-05-25T18:49:17.882235,-12.674898469287617,-10.549197908087043,3c087b32-998f-4b98-9bd5-30d5b31dd35b
1650062949_shape_20220415_22.17.27_5c6b,2022-04-15T22:51:25.563224,2022-05-25T18:49:23.426695,-12.050096816945063,-9.576943130692277,3c16461a-d81a-4f27-a7f2-8ecd534f7916
1646208849_shape_20220302_07.47.36_5c6b,2022-03-02T08:16:33.347218,2022-05-25T18:49:28.804914,-20.11446808518455,-2.1087753834196894,3c541b96-a30d-479c-8848-59c6c569955a
1651137867_shape_20220428_08.51.24_5c6b,2022-04-28T09:26:55.714875,2022-05-25T18:49:33.806000,-9.414766294544215,-8.605261000476375,3cc950d7-51ac-4a9b-a2e9-9d6584e53a57
1651406387_shape_20220501_11.28.10_5c6b,2022-05-01T12:02:22.734736,2022-05-25T18:49:38.811784,-10.17507665450233,-11.390527218669513,3d5035f9-ee43-4d23-8369-686f7e26c753
1646219766_shape_20220302_10.49.07_5c6b,2022-03-02T11:18:32.953316,2022-05-25T18:49:45.044113,-20.099414357124118,-2.3813301000062643,3d7a81ad-5478-4b68-a084-7c8ce10e407f
1650988333_shape_20220426_15.19.26_5c6b,2022-04-26T15:54:36.410564,2022-05-25T18:49:50.644900,-13.157584256646176,-12.539546617710315,3dfceafe-1086-4c1a-8e90-274331089fa7
1649384498_shape_20220408_01.49.06_5c6b,2022-04-08T02:23:55.674035,2022-05-25T18:49:55.696323,-46.86455112246322,-37.05139673977413,3e087359-e0e9-443a-8bd3-df575434157e
1649353794_shape_20220407_17.17.57_5c6b,2022-04-07T17:52:12.457980,2022-05-25T18:50:01.290292,-9.760577771339037,-1.3986094970137086,3e3780f6-71a3-4bf8-837a-cb407b437e2f
1651918594_shape_20220507_09.47.25_5c6b,2022-05-07T10:19:21.819292,2022-05-25T18:50:06.569923,-10.002059943246461,-10.559613083503208,3f40e219-5ce6-42b6-a123-124fd1ea076a
1643009324_shape_20220119_23.41.58_5c6b,2022-01-24T07:31:06.971713,2022-05-25T18:50:11.882909,-62.36974433180493,-49.55864309934986,3fc75af9-a33d-4b0f-ba0e-562f583fbe9e
1649929835_shape_20220414_09.18.11_5c6b,2022-04-14T09:52:54.984779,2022-05-25T18:50:16.920110,-9.405301582007526,-9.826950589785646,3fcae625-44ad-40a1-a458-3b9eeabf6315
1643148010_shape_20220125_21.20.06_5c6b,2022-01-25T22:04:41.684877,2022-05-25T18:50:21.876124,-83.88020458667874,-78.01217515955162,3fd063ba-a04d-4c61-a645-1185073388c9
1651147301_shape_20220428_11.27.20_5c6b,2022-04-28T12:04:11.111424,2022-05-25T18:50:27.582307,-13.063381091544901,-12.538187534795693,3fdf6b1f-5097-45dd-8652-7480d539074e
1649936318_shape_20220414_11.07.29_5c6b,2022-04-14T11:40:54.447778,2022-05-25T18:50:35.200787,-12.584568275010868,-13.076619468928167,3ff3c1c7-3feb-4b4b-9836-6839c8a8ddbd
1649567179_shape_20220410_04.28.07_5c6b,2022-04-10T05:08:39.476755,2022-05-25T18:50:40.799308,-5.627681981840736,-4.352506411003203,406b77aa-5b63-40f2-97e0-e6503d843d5c
1646078596_shape_20220228_19.37.15_5c6b,2022-02-28T20:05:47.668939,2022-05-25T18:50:45.851428,-26.951457683392036,-2.006032678071467,4070b856-f189-41ec-8119-274c50aebe7c
1647750595_shape_20220320_03.33.02_5c6b,2022-03-20T04:33:44.641652,2022-05-25T18:50:51.821502,-43.08505191312198,-33.84339611956647,4074e227-ddfd-4286-8647-b887e7a02516
1651386864_shape_20220501_06.03.47_5c6b,2022-05-01T06:36:58.181336,2022-05-25T18:50:57.170747,-19.291342065047058,-16.567784340542794,40c8b0bd-46bb-418f-8e1e-ee2277b45259
1651094016_shape_20220427_20.42.42_5c6b,2022-04-27T21:16:08.604055,2022-05-25T18:51:02.263626,-6.924058360512656,-4.205300473669464,412cba84-4a48-4b5b-880c-154a2e81bbed
1646174959_shape_20220301_22.22.50_5c6b,2022-03-01T22:51:45.505702,2022-05-25T18:51:07.344598,-28.77926234305172,-2.546080793603166,412e37e8-ce67-4046-96e6-ec0d728a26c2
1645793379_shape_20220225_12.21.55_5c6b,2022-02-25T12:52:02.628912,2022-05-25T18:51:12.376401,-27.82521989225205,-2.249126107413468,41322155-386f-4a0b-b3b9-1651b74f80b5
1648171655_shape_20220324_22.40.56_5c6b,2022-03-25T01:31:29.222759,2022-05-25T18:51:17.761672,-20.378954258059267,-3.5991615989631773,422fe494-1434-44f9-8c3c-06f780629f29
1645811657_shape_20220225_17.26.37_5c6b,2022-02-25T17:56:55.740811,2022-05-25T18:51:22.823137,-27.854887884879425,-1.8999977198823692,4265ab92-37e2-4a53-a636-9dcde05fce16
1651611603_shape_20220503_20.27.02_5c6b,2022-05-03T21:02:48.702452,2022-05-25T18:51:28.436171,-9.6633516929754,-11.093762796220336,42c32f22-b836-4883-8935-a4f482ff7f58
1651572314_shape_20220503_09.33.06_5c6b,2022-05-03T10:07:53.778223,2022-05-25T18:51:33.884523,-13.216148906953299,-8.223480670928708,42c88286-4014-4f98-b238-448361f2b9c2
1651131523_shape_20220428_07.06.29_5c6b,2022-04-28T07:41:10.953463,2022-05-25T18:51:39.483770,-11.148160967319885,-11.557299405681459,432cd70a-52c7-4fa8-b146-cc69c98c67e7
1650003286_shape_20220415_05.44.54_5c6b,2022-04-15T06:17:03.715104,2022-05-25T18:51:44.759139,-15.820789786551646,-14.66008386375135,43541ae4-60f2-43cf-922a-7a56698c562e
1652006223_shape_20220508_10.06.35_5c6b,2022-05-08T10:39:52.586020,2022-05-25T18:51:50.155027,-14.989973057491383,-13.557259434870742,43578606-717a-4454-bb2b-eb22f580cb24
1645822481_shape_20220225_20.27.53_5c6b,2022-02-25T20:57:05.891582,2022-05-25T18:51:55.807639,-27.236337998963812,-2.1394988571474065,436c2afc-bc90-4ab3-ae38-dffb1784ccb3
1649897110_shape_20220414_00.13.42_5c6b,2022-04-14T00:47:30.215932,2022-05-25T18:52:01.194280,-13.698517450345093,-5.384991581179012,43767cf0-e72b-43da-9691-4f5fb28fe5f2
1649629767_shape_20220410_21.57.40_5c6b,2022-04-10T22:31:47.984645,2022-05-25T18:52:06.780667,-6.903973497576221,-0.02105429737230649,4395583c-ede2-471f-8b1b-f8e9bb81356c
1649982809_shape_20220414_23.58.42_5c6b,2022-04-15T00:35:45.826425,2022-05-25T18:52:12.436616,-6.18508363082751,-0.9315419754964588,43a31f0a-0c48-4ce2-bc66-267d2aeb1349
1647985840_shape_20220322_20.53.10_5c6b,2022-03-22T21:54:30.774341,2022-05-25T18:52:17.530074,-10.797415758572216,-1.8848821579992763,43ab546b-8bd7-46f3-a425-c5f74ff78402
1643253664_shape_20220127_02.42.13_5c6b,2022-01-27T03:24:52.979782,2022-05-25T18:52:22.543866,-58.008021124181504,-51.626803559344765,43e70d61-afdb-4f74-8cdf-e10388cd2c6c
1651485099_shape_20220502_09.19.40_5c6b,2022-05-02T09:54:17.359175,2022-05-25T18:52:27.883657,-9.441545441993641,-10.403409419528357,444467c6-c0df-43ef-b6d7-4b4667a121b2
1651274093_shape_20220429_22.44.03_5c6b,2022-04-29T23:17:24.843885,2022-05-25T18:52:32.740782,-12.10557712560034,-8.046280358645005,4497177c-533c-4eec-8345-1a69754d9e04
1644938825_shape_20220215_14.37.30_5c6b,2022-02-15T15:29:35.192694,2022-05-25T18:52:38.236801,-28.804119851205638,-2.5522737557133004,44a6a64a-6538-4dad-b63c-69efffbb9a9b
1651546923_shape_20220503_02.29.05_5c6b,2022-05-03T03:04:40.439112,2022-05-25T18:52:43.497310,-12.056153725951377,-12.749072961377854,44b8eaef-db4d-48ac-9da9-e3bd88d864e6
1650220225_shape_20220417_17.58.06_5c6b,2022-04-17T18:32:47.164064,2022-05-25T18:52:48.604862,-10.700633866562221,-11.430342497969898,4503940d-cbbc-4eb1-bd3b-ef66804f4844
1646102995_shape_20220301_02.24.12_5c6b,2022-03-01T02:52:21.485341,2022-05-25T18:52:53.592214,-28.68585393742252,-2.4533658081836616,45425149-66d9-4333-802f-b1abb4fd4e11
1651062718_shape_20220427_11.55.43_5c6b,2022-04-27T12:34:25.322978,2022-05-25T18:52:58.876562,-12.004566236908587,-11.130271894660236,4548d2a2-1348-431d-ba27-ebc38d343d37
1648043393_shape_20220323_13.00.06_5c6b,2022-03-23T13:53:48.296799,2022-05-25T18:53:03.671506,-17.48423777782609,-9.432462448242445,454af480-15dc-4732-9333-c5fb6f2ae447
1648037952_shape_20220323_09.40.20_5c6b,2022-03-23T12:23:15.266376,2022-05-25T18:53:09.019776,-16.298564249963725,-9.669779226308503,4566ec36-a171-4767-9e3e-126a9bd57228
1645838622_shape_20220226_00.56.45_5c6b,2022-02-26T01:26:07.446606,2022-05-25T18:53:14.469714,-27.171489057889577,-1.9553369934152014,45f794fb-a326-45b3-be8e-874ffb9b370c
1643330189_shape_20220127_23.57.01_5c6b,2022-01-28T00:40:20.893466,2022-05-25T18:53:19.487322,-98.91375593974348,-88.00437215705647,461264d4-f32d-4835-905f-8330f694adab
1651166457_shape_20220428_16.51.02_5c6b,2022-04-28T17:23:39.413482,2022-05-25T18:53:24.411256,-16.530367880867985,-15.546113597718719,462a3f10-f07e-4acf-b00f-3582c245fd75
1651315733_shape_20220430_10.18.28_5c6b,2022-04-30T10:51:25.128938,2022-05-25T18:53:29.804283,-16.144837331723785,-15.8420180890154,4691135a-5744-47bb-8eb6-c8217f6b9c89
1645778922_shape_20220225_08.21.19_5c6b,2022-02-25T08:51:05.498603,2022-05-25T18:53:35.063622,-28.820020275993148,-2.6213485392927587,46f2dffa-48c9-456a-a21a-aad0667a292a
1648482292_shape_20220328_13.38.15_5c6b,2022-03-28T15:48:59.494185,2022-05-25T18:53:41.338505,-22.258106759676725,-2.853463772036541,4722f81c-3087-40e9-8724-dc9c536a8af2
1649407470_shape_20220408_08.12.18_5c6b,2022-04-08T08:46:47.420232,2022-05-25T18:53:46.655445,-7.189208343837549,-2.0596395692395797,473c31eb-5ddb-424d-9471-158fd96eef1a
1649837999_shape_20220413_07.47.58_5c6b,2022-04-13T08:22:20.751719,2022-05-25T18:53:52.314489,-9.686835752668712,-10.466339252178146,48053f10-a0f6-4c90-9f26-96e968fb5a99
1651947099_shape_20220507_17.36.55_5c6b,2022-05-07T18:14:26.203074,2022-05-25T18:53:57.511795,-11.391051940345115,-10.964334954465157,48439705-83ee-4350-9ad9-75163712760d
1642867681_shape_20220116_18.23.00_5c6b,2022-01-22T16:10:37.561972,2022-05-25T18:54:02.443933,-26.663305838502723,-4.042818186752102,48a944cf-6da2-41b8-bf2e-28097ad1aec5
1648072803_shape_20220323_21.10.42_5c6b,2022-03-23T22:04:04.849123,2022-05-25T18:54:07.453027,-18.713257551568326,-9.355186463705234,48c38f5e-e9a3-4c74-bca4-f36138268f0b
1651937312_shape_20220507_14.57.10_5c6b,2022-05-07T15:31:18.587214,2022-05-25T18:54:12.818337,-12.013564621246825,-9.431389895538535,4944eec7-a11d-44ad-a28f-cc9f9d651152
1651254681_shape_20220429_17.20.40_5c6b,2022-04-29T17:53:53.632006,2022-05-25T18:54:17.572665,-9.297539803911356,-8.717447623283675,4a114319-710b-4569-8e4a-c6c408906268
1649446037_shape_20220408_18.56.57_5c6b,2022-04-08T19:29:35.815168,2022-05-25T18:54:22.588375,-7.877797055948584,-9.360569009947879,4a9f9ae4-1abb-49b0-9c37-3f6133f63866
1649607285_shape_20220410_15.38.11_5c6b,2022-04-10T16:17:04.121019,2022-05-25T18:54:28.085601,-10.475571383232847,-9.937565916869975,4ac125cf-1078-4fd3-a12a-85364e6dc390
1645796987_shape_20220225_13.21.56_5c6b,2022-02-25T13:52:15.959995,2022-05-25T18:54:33.488062,-28.463051061802208,-2.6031411996359686,4b76aca9-0027-4f9c-ab2f-b535f91cdc16
1644983161_shape_20220216_02.53.04_5c6b,2022-02-16T03:48:25.933293,2022-05-25T18:54:38.802274,-28.094143027580174,-2.346803570415162,4ba12881-e169-40e5-9a46-c1ea6d1f8e22
1651299822_shape_20220430_05.52.46_5c6b,2022-04-30T06:26:13.714893,2022-05-25T18:54:43.941848,-10.009820000726924,-10.441526875599195,4c0c3525-b34c-4389-893f-f1d9c7800e3d
